,date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,airport_state,airport_county,Facility Name
1546,2022-01-23,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1226C/GEORGE BUSH INTERCONTINENTAL/HOUSTON ATCT ADVISED , B738, CLT - IAH, REPORTED WHITE QUADCOPTER UAS FROM THE RIGHT SIDE WHILE W BOUND AT 1,500 FEET 4 E IAH. NO EVASIVE ACTION REPORTED. HOUSTON PD NOTIFIED.",IAH,AIRPORT,29.9844352777778,-95.3414425,TEXAS,HARRIS,GEORGE BUSH INTCNTL/HOUSTON
1547,2022-01-23,CONNECTICUT,CHESTER,"PRELIM INFO FROM FAA OPS: CHESTER, CT/UAS INCIDENT/1545E/NEW YORK TRACON ADVISED , CESSNA C182, TAN - BLM, REPORTED BLACK UAS OFF RIGHT SIDE WHILE WSW BOUND AT 4,300 FEET 4 SW CHESTER. NO EVASIVE ACTION REPORTED. CT STATE PD NOTIFIED.",BLM,AIRPORT,40.1867777777778,-74.1245555555555,NEW JERSEY,MONMOUTH,MONMOUTH EXEC
1548,2022-01-23,MINNESOTA,ST PAUL,"PRELIM INFO FROM FAA OPS: ST PAUL, MN/UAS INCIDENT/1548C/MINNEAPOLIS TRACON ADVISED , A321, MSP - SFO, REPORTED BLACK UAS AT SAME ALTITUDE WHILE N BOUND AT 4,500 FEET OVERHEAD ST PAUL. NO EVASIVE ACTION REPORTED. RAMSEY COUNTY SHERIFF.",MSP,AIRPORT,44.8819722222222,-93.2217777777778,MINNESOTA,HENNEPIN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN
1549,2022-01-25,NEW YORK,WHITE PLAINS,"PRELIM INFO FROM FAA OPS: WHITE PLAINS, NY/UAS INCIDENT/1535E/WHITE PLAINS ATCT ADVISED , CESSNA C700, PBI - HPN, OBSERVED A UAS OFF THE RIGHT SIDE WHILE N BOUND AT 15,000 FEET 5 S HPN. NO EVASIVE ACTION TAKEN. WESTCHESTER PD NOTIFIED.",PBI,AIRPORT,26.6831616666667,-80.0955919444444,FLORIDA,PALM BEACH,PALM BEACH INTL
1550,2022-01-25,CALIFORNIA,CHINO,"PRELIM INFO FROM FAA OPS: CHINO, CA/UAS INCIDENT/1605P/CHINO ATCT ADVISED , CESSNA C172, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 1,300 FEET ON 1 MILE FINAL RUNWAY 26R CHINO. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",26R,AIRPORT,29.0009991666667,-96.5819619444444,TEXAS,JACKSON,JACKSON COUNTY
1551,2022-01-26,FLORIDA,BOCA RATON,"PRELIM INFO FROM FAA OPS: BOCA RATON, FL/UAS INCIDENT/1215E/BOCA RATON ATCT ADVISED , LEARJET LJ45, BLM - BCT, REPORTED DARK COLORED UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,000 FEET 4 NE BCT. NO EVASIVE ACTION TAKEN. DELRAY BEACH PD NOTIFIED. PHONE NUMBER NOT PROVIDED.",BLM,AIRPORT,40.1867777777778,-74.1245555555555,NEW JERSEY,MONMOUTH,MONMOUTH EXEC
1552,2022-01-27,CALIFORNIA,SAN JOSE,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/1313P/SAN JOSE ATCT ADVISED , A319, SJC - DFW, REPORTEDLY OBSERVED A UAS OFF DEPARTURE END RUNWAY 30R. CAPT TOOK A VIDEO OF EVENT AND FORWARDED IT TO ARPT OPS DUTY MANAGER. AFTER REVIEW, ARPT DUTY MANAGER INFORMED ATCT THAT THE VIDEO APPEARS TO BE SHOW A HAWK. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION PROVIDED.",END,AIRPORT,36.3398058333333,-97.9172394444444,OKLAHOMA,GARFIELD,VANCE AFB
1553,2022-01-29,TEXAS,TYLER,"PRELIM INFO FROM FAA OPS: TYLER, TX/UAS INCIDENT/1210C/FORT WORTH ARTCC ADVISED , CESSNA C82T, SGR - BVO, REPORTED WHITE QUADCOPTER UAS 1,000 FEET BELOW ACFT OFF LEFT SIDE WHILE N BOUND AT 4,000 FEET 30 W TYLER. NO EVASIVE ACTION REPORTED. VAN ZANDT COUNTY SHERIFF NOTIFIED.",BVO,AIRPORT,36.7633611111111,-96.0111944444444,OKLAHOMA,OSAGE,BARTLESVILLE MUNI
1554,2022-01-29,LOUISIANA,NEW ORLEANS,"PRELIM INFO FROM FAA OPS: NEW ORLEANS, LA/UAS INCIDENT/1348C/NEW ORLEANS APCH ADVISED , A321, IAH - MSY, REPORTED WHITE UAS OFF RIGHT SIDE WHILE ON 2 MILE FINAL RUNWAY 11 AT 1,000 FEET. NO EVASIVE ACTION REPORTED. ST CHARLES PARISH SHERIFF NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
1555,2022-01-29,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1458C/HOUSTON TRACON ADVISED , PIPER PA31, REPORTED A BLACK UAS WHILE W BOUND AT 2,000 FEET 8 NNE IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",IAH,AIRPORT,29.9844352777778,-95.3414425,TEXAS,HARRIS,GEORGE BUSH INTCNTL/HOUSTON
1556,2022-01-29,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1425C/HOUSTON TRACON ADVISED , A319, QUERÃ‰TARO, MEXICO (MMQT) - IAH, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE E BOUND AT 6,000 FEET 3 SE IAH. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",IAH,AIRPORT,29.9844352777778,-95.3414425,TEXAS,HARRIS,GEORGE BUSH INTCNTL/HOUSTON
1557,2022-01-29,CALIFORNIA,BURBANK,"PRELIM INFO FROM FAA OPS: BURBANK, CA/UAS INCIDENT/1235P/BURBANK ATCT ADVISED , TOBA T10, REPORTED 2 QUADCOPTERS AT 1,700 FEET WHILE FLYING SE BOUND 3 S BUR. NO EVASIVE ACTION TAKEN. LAPD HELO NOTIFIED ON FREQUENCY.",BUR,AIRPORT,34.2006944444444,-118.358666666667,CALIFORNIA,LOS ANGELES,BOB HOPE
1558,2022-01-29,LOUISIANA,GONZALES,"PRELIM INFO FROM FAA OPS: GONZALES, LA/UAS INCIDENT/1500C/BATON ROUGE ATCT ADVISED , EXPERIMENTAL VAN'S RV7A, REG - HDC, REPORTED QUADCOPTER UAS AT 1,000 FEET 5 NE GONZALES. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",HDC,AIRPORT,30.5216875,-90.4183797222222,LOUISIANA,TANGIPAHOA,HAMMOND NORTHSHORE RGNL
1559,2022-01-29,CALIFORNIA,TORRANCE,"CLOSE-OUT INFO FROM FAA OPS: TORRANCE, CA/UAS INCIDENT/1330P/TORRANCE ATCT ADVISED AND WAS SPOTTED BY GROUND PERSONNEL UAS CRASHED NEAR RUN-UP AREA ON TWY B. TORRANCE PD RESPONDED. UAS OPERATOR ARRIVED AT GENERAL AVIATION CENTER TO CLAIM UAS. TORRANCE PD GAVE UAS OPERATOR A TRESPASSING WARNING AND KEPT UAS. TORRANCE PD CONTACT NUMBER.",AND,AIRPORT,34.4945866666667,-82.7093813888889,SOUTH CAROLINA,ANDERSON,ANDERSON RGNL
1560,2022-01-29,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS INCIDENT/1601P/NORCAL TRACON ADVISED , A319, SEA - SFO, OBSERVED A UAS AT THE 9 O'CLOCK POSITION WHILE SE BOUND AT 10,500 FEET 3 E SFO. NO EVASIVE ACTION TAKEN. HILLSBOROUGH PD NOTIFIED.",SEA,AIRPORT,47.4498888888889,-122.311777777778,WASHINGTON,KING,SEATTLE-TACOMA INTL
1561,2022-01-29,CALIFORNIA,SANTA MONICA,"CORRECTION (EVENT TYPE) INFO FROM FAA OPS: SANTA MONICA, CA/UAS INCIDENT/1933P/SANTA MONICA ATCT ADVISED , ROBINSON R44, WHP - WHP, REPORTED A UAS WHILE N BOUND AT 700 FEET 1 W SMO. NO EVASIVE ACTION TAKEN. SANTA MONICA PD NOTIFIED ON FREQUENCY.",SMO,AIRPORT,34.0158219444444,-118.451306111111,CALIFORNIA,LOS ANGELES,SANTA MONICA MUNI
1562,2022-01-30,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS INCIDENT/1110P/PORTLAND ATCT ADVISED , PIPER PAY1, 3S8 - PDX, REPORTED A UAS WHILE E BOUND AT 700 FEET 3 W PDX. NO EVASIVE ACTION TAKEN. PORTLAND ARPT COMMS CENTER NOTIFIED.",3S8,AIRPORT,42.5101208333333,-123.38799,OREGON,JOSEPHINE,GRANTS PASS
1563,2022-01-30,OKLAHOMA,OKLAHOMA CITY,"PRELIM INFO FROM FAA OPS: OKLAHOMA CITY, OK/UAS INCIDENT/1415C/OKLAHOMA CITY TRACON ADVISED , CESSNA C172, PWA - PWA, REPORTED A UAS 500 FEET BELOW THE 10 O'CLOCK POSITION WHILE N BOUND AT 3,500 FEET 7 NW OKC. NO EVASIVE ACTION TAKEN. OKC PD NOTIFIED.",OKC,AIRPORT,35.3930740277778,-97.6007617222222,OKLAHOMA,OKLAHOMA,WILL ROGERS WORLD
1564,2022-01-30,ALABAMA,BIRMINGHAM,"PRELIM INFO FROM FAA OPS: BIRMINGHAM, AL/UAS INCIDENT/1458C/BIRMINGHAM ATCT ADVISED , EMBRAER E55P, VNC - BHM, REPORTED A WHITE UAS FROM THE 11 O'CLOCK POSITION WHILE WNW BOUND AT 2,500 FEET 9 E BHM. NO EVASIVE ACTION TAKEN. JEFFERSON COUNTY SHERIFF NOTIFIED.",VNC,AIRPORT,27.0712677777778,-82.4400325,FLORIDA,SARASOTA,VENICE MUNI
1565,2022-01-31,FLORIDA,PUNTA GORDA,"PRELIM INFO FROM FAA OPS: PUNTA GORDA, FL/UAS INCIDENT/1215E/PUNTA GORDA FCT ADVISED , PIPER PA11, ENGLEWOOD, FL (X36) - X36, REPORTED A UAS FROM THE 1 O'CLOCK POSITION WHILE E BOUND AT 2,300 FEET 4 NW PGD. NO EVASIVE ACTION TAKEN. CHARLOTTE COUNTY SHERIFF NOTIFIED.",X36,AIRPORT,26.9900805555556,-82.3740177777778,FLORIDA,SARASOTA,BUCHAN
1566,2022-01-31,FLORIDA,ST AUGUSTINE,"PRELIM INFO FROM FAA OPS: ST AUGUSTINE, FL/UAS INCIDENT/1334E/ST AUGISTINE ATCT ADVISED FLORIDA FLYERS FLIGHT ACADEMY 745, CESSNA C172, REPORTED A SMALL BLACK AND WHITE UAS OFF THE RIGHT SIDE AND BELOW THE AIRCRAFT AT 800 FEET WHILE IN THE TRAFFIC PATTERN FOR RUNWAY 31. NO EVASIVE ACTION WAS TAKEN. ST JOHNS COUNTY SHERIFF WAS NOTIFIED.",AND,AIRPORT,34.4945866666667,-82.7093813888889,SOUTH CAROLINA,ANDERSON,ANDERSON RGNL
1567,2022-01-31,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/1752E/ATLANTA ATCT ADVISED , B763, LAS - ATL, AND SIX OTHER AIRCRAFTS REPORTED A QUAD-COPTER UAS OFF THEIR RIGHT SIDE WITH GREEN AND BLUE LIGHTS WHILE E BOUND BETWEEN 2,200 AND 2,800 WHILE ON 4 MILE FINAL RUNWAY 27L. NO EVASIVE ACTION TAKEN. AIRPORT DISPATCH NOTIFIED VIA 911.",LAS,AIRPORT,36.0800438888889,-115.152234722222,NEVADA,CLARK,HARRY REID INTL
1568,2022-01-31,PENNSYLVANIA,ERIE,"CORRECTION TYPE OF EVENT INFO FROM FAA OPS: ERIE, PA/UAS INCIDENT/1828E/ERIE ATCT ADVISED , PIPER P28A, REPORTED A UAS OFF THE 9 O'CLOCK POSITION WHILE WSW BOUND AT 2,200 FEET VCNTY ERIE. NO EVASIVE ACTION TAKEN. ERIE AIRPORT POLICE NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
1569,2022-01-31,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS INCIDENT/1757P/NORCAL TRACON ADVISED , B39M, SFO - LAX, REPORTED A UAS OFF THE 9 O'CLOCK POSITION WHILE SW BOUND AT 4,500 FEET 4.5 WSW SAN FRANCISCO. NO EVASIVE ACTION TAKEN. SOUTH SAN FRANCISCO PD NOTIFIED.",SFO,AIRPORT,37.6188055555556,-122.375416666667,CALIFORNIA,SAN MATEO,SAN FRANCISCO INTL
1570,2022-01-31,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS INCIDENT/2000P/LAS VEGAS ATCT ADVISED , HELO, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SSW BOUND AT 200 FEET 1 WNW LAS VEGAS. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFIED.",LAS,AIRPORT,36.0800438888889,-115.152234722222,NEVADA,CLARK,HARRY REID INTL
1571,2022-02-01,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS INCIDENT/0135E/FT LAUDERDALE ATCT ADVISED , HELO, OBSERVED A UAS WHILE ORBIING AT 1,000 FEET, 3 NW FLL. NO EVASIVE ACTION TAKEN.",FLL,AIRPORT,26.0716666666667,-80.1496944444444,FLORIDA,BROWARD,FORT LAUDERDALE/HOLLYWOOD INTL
1572,2022-02-01,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS INCIDENT/0410P/W-ROC ADVISED , HELO, REPORTED A UAS 30 FEET ABOVE ACFT WHILE ON HELIPAD (61J). NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",61J,HELIPORT,45.5252777777778,-122.670928888889,OREGON,MULTNOMAH,PORTLAND DOWNTOWN
1573,2022-02-02,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS INCIDENT/1806M/PHOENIX TRACON ADVISED , A320, PHX - RNO, REPORTED UAS AT 9 O'CLOCK POSITION AT 3,000 FEET WHILE W BOUND 6 WSW PHOENIX. NO EVASIVE ACTION TAKEN. PHOENIX ARPT PD NOTIFIED.",RNO,AIRPORT,39.4991111111111,-119.768111111111,NEVADA,WASHOE,RENO/TAHOE INTL
1574,2022-02-04,FLORIDA,VERO BEACH,"PRELIM INFO FROM FAA OPS: VERO BEACH, FL/UAS INCIDENT/1530E/MIAMI ARTCC ADVISED , LEARJET LJ60, BUF - BCT, REPORTED A UAS 500 FEET ABOVE ACFT WHILE S BOUND AT 16,000 FEET 5 E TREASURE ISLAND VORTAC. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT PROVIDED.",BUF,AIRPORT,42.9404272222222,-78.7305697222222,NEW YORK,ERIE,BUFFALO NIAGARA INTL
1575,2022-02-04,OREGON,NORTH BEND,"PRELIM INFO FROM FAA OPS: NORTH BEND, OR/UAS INCIDENT/1758P/NORTH BEND ATCT ADVISED , EUROCOPTER H65, REPORTED A UAS AT 200 FEET WHILE SOUTHBOUND AT 350 FEET 1 N OF DEPARTURE END RUNWAY 31. NO EVASIVE ACTION REPORTED. COOS COUNTY SHERIFF NOTIFIED.",END,AIRPORT,36.3398058333333,-97.9172394444444,OKLAHOMA,GARFIELD,VANCE AFB
1576,2022-02-05,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/1217E/NEW YORK TRACON ADVISED , BOMBARDIER CL35, BCT - TEB, OBSERVED A WHITE QUAD-COPTER UAS OFF THE RIGHT SIDE WHILE WSW BOUND AT 3,000 FEET 6 W NEWARK. NO EVASIVE ACTION TAKEN. NEW JERSEY DHS NOTIFIED.",TEB,AIRPORT,40.8501111111111,-74.0608333333333,NEW JERSEY,BERGEN,TETERBORO
1577,2022-02-05,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/1320E/MIAMI ATCT ADVISED , A319, ACY - MIA, OBSERVED A SILVER QUARD-COPTER UAS AT THE 12 O'CLOCK POSITION WHILE WESTBOUND AT 8,000 FEET 10 ENE MIAMI. NO EVASIVE ACTION TAKEN. MIAMI DADE PD NOTIFIED.",ACY,AIRPORT,39.4575833333333,-74.5771666666667,NEW JERSEY,ATLANTIC,ATLANTIC CITY INTL
1578,2022-02-05,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/1713E/NEW YORK TRACON ADVISED , FALCON FA50, OBSERVED A RED AND WHITE UAS AT THE 10 O'CLOCK POSITION WHILE ENE NEWARK. NO EVASIVE ACTION TAKEN. NEW JERSEY DHS NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
1579,2022-02-06,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS INCIDENT/LATE REPORT-2/6 0853E/NEW YORK TRACON ADVISED , CRJ9, SYR - LGA, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 4,000 FEET 5 ESE TEB. NO EVASIVE ACTION TAKEN. DHS NOTIFIED.",LGA,AIRPORT,40.7772422222222,-73.8726055555556,NEW YORK,QUEENS,LAGUARDIA
1580,2022-02-06,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/LATE REPORT-1010E/NEWARK ATCT ADVISED , CRJ7, TORONTO, CANADA ( CYYZ) - EWR, OBSERVED A UAS WHILE SOUTH BOUND AT 3,000 FEET 10 N EWR. NO EVASIVE ACTION WAS TAKEN. NY/NJ PORT AUTHORITY PD NOTIFIED.",EWR,AIRPORT,40.6924798333333,-74.1686867777778,NEW JERSEY,ESSEX,NEWARK LIBERTY INTL
1581,2022-02-06,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/1010E/NEWARK ATCT ADVISED , CRJ7, TORONTO, CANADA (CYYZ) - EWR, REPORTED A UAS WHILE SW BOUND AT 3,000 FEET 10 N EWR. NO EVASIVE ACTION TAKEN. NEWARK PORT AUTHORITY NOTIFIED.",EWR,AIRPORT,40.6924798333333,-74.1686867777778,NEW JERSEY,ESSEX,NEWARK LIBERTY INTL
1582,2022-02-06,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1559E/POTOMAC TRACON ADVISED , CIRRUS SR22, REPORTED A BLACK QUAD-ROTOR UAS 500 FEET FROM THE 11 O'CLOCK POSITION WHILE WNW BOUND AT 2,000 FEET 16 NNE DCA. NO EVASIVE ACTION TAKEN. MONTGOMERY COUNTY SHERIFF NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
1583,2022-02-06,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS INCIDENT/1515C/NASHVILLE ATCT ADVISED , GULFSTREAM GLF4, PHX - BNA, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE NNE BOUND AT 5,500 FEET 5 N BNA. NO EVASIVE ACTION REPORTED. MNAA ARPT PD NOTIFIED.",BNA,AIRPORT,36.124475,-86.6781805555556,TENNESSEE,DAVIDSON,NASHVILLE INTL
1584,2022-02-06,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS INCIDENT/1516C/NASHVILLE ATCT ADVISED , CESSNA C82T, GYY - MDQ, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE NNE BOUND AT 5,500 FEET 5 N BNA. NO EVASIVE ACTION REPORTED. MNAA ARPT PD NOTIFIED.",MDQ,AIRPORT,34.8593522222222,-86.5575138888889,ALABAMA,MADISON,HUNTSVILLE EXEC TOM SHARP JR FLD
1585,2022-02-06,TEXAS,FORT WORTH,"PRELIM INFO FROM FAA OPS: FORT WORTH, TX/UAS INCIDENT/1540C/MEACHAM ATCT ADVISED , CESSNA 560, ABI - FTW, REPORTED A BLACK UAS FROM AN UNKN POSITION WHILE SE BOUND AT 1,300 FEET 2 NNW MEACHAM. NO EVASIVE ACTION REPORTED. DFW DPS NOTIFIED.",DFW,AIRPORT,32.8972330555556,-97.0376947222222,TEXAS,TARRANT,DALLAS-FORT WORTH INTL
1586,2022-02-06,VIRGINIA,PETERSBURG,"PRELIM INFO FROM FAA OPS: PETERSBURG, VA/UAS INCIDENT/1734E/POTOMAC TRACON ADVISED , CANADAIR CHALLENGER CL60, AIRCRAFT OBSERVED A UAS OFF THE RIGHT SIDE WHILE N BOUND AT 7000 FEET VICINITY OF PETERSBURG. NO EVASIVE ACTION WAS TAKEN. DINWIDDIE SHERIFF NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
1587,2022-02-06,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1637C/HOUSTON APCH ADVISED , T45, UNKN - UNKN, REPORTED GREY UAS 300 FEET BELOW ACFT FROM THE RIGHT SIDE WHILE W BOUND AT 2,000 FEET 11 NNE HOU. NO EVASIVE ACTION REPORTED. HARRIS COUNTY SHERIFF NOTIFIED.",HOU,AIRPORT,29.6457998333333,-95.2772315833333,TEXAS,HARRIS,WILLIAM P HOBBY
1588,2022-02-06,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS INCIDENT/1700C/NASHVILLE ATCT ADVISED , HELICOPTER, OBSERVED A UAS FROM THE 11 O'CLOCK POSITION WHILE W BOUND AT 3,700 FEET 3 W BNA. NO EVASIVE ACTION TAKEN. AIRPORT PD NOTIFIED.",BNA,AIRPORT,36.124475,-86.6781805555556,TENNESSEE,DAVIDSON,NASHVILLE INTL
1589,2022-02-06,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/2008E/JFK ATCT ADVISED , B77W, JFK - PARIS, FRANCE (LFPG), REPORTED UAS FROM THE RIGHT SIDE WHILE ESE BOUND AT 1,500 FEET 2 ESE JFK. ACFT TURNED LEFT TO AVOID UAS. PORT AUTHORITY PD DISPATCHING HELO, NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
1590,2022-02-06,CALIFORNIA,SANTA ROSA,"PRELIM INFO FROM FAA OPS: SANTA ROSA, CA/UAS INCIDENT/1832P/SANTA ROSA ATCT ADVISED , HELICOPTER, REPORTED A UAS OFF THE RIGHT SIDE WHILE NW BOUND AT 3,500 FEET 3 ENE SANTA ROSA. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",LAW,AIRPORT,34.5677144444444,-98.4166366666667,OKLAHOMA,COMANCHE,LAWTON-FORT SILL RGNL
1591,2022-02-07,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1707C/HOUSTON INTCL ATCT ADVISED , A320, LOS CABOS, MEXICO (MMSD) - IAH, REPORTED A UAS FROM BELOW ACFT WHILE W BOUND AT 1,700 FEET 10 E IAH. NO EVASIVE ACTION TAKEN. HOUSTON PD NOTIFIED.",IAH,AIRPORT,29.9844352777778,-95.3414425,TEXAS,HARRIS,GEORGE BUSH INTCNTL/HOUSTON
1592,2022-02-08,OKLAHOMA,TULSA,"PRELIM INFO FROM FAA OPS: TULSA, OK/UAS INCIDENT/0219C/TULSA ATCT ADVISED AIRPORT OPS OBSERVED A SMALL UAS WITH RED AND GREEN BLINKING LIGHTS 100 FEET ABOVE THE AIRPORT TERMINAL. TULSA COUNTY SHERIFF NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
1593,2022-02-08,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS INCIDENT/1402E/PHILADELPHIA ATCT ADVISED , A321, PHX - PHL, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE S BOUND AT 5,000 FEET 16 ENE PHILADELPHIA. NO EVASIVE ACTION TAKEN. PHILADELPHIA ARPT PD NOTIFIED.",PHL,AIRPORT,39.8720838888889,-75.2406630555556,PENNSYLVANIA,PHILADELPHIA,PHILADELPHIA INTL
1594,2022-02-09,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS INCIDENT/1130E/ORLANDO ATCT ADVISED , A319, MIA - MCO, REPORTED 2/UAS FROM THE 9 O'CLOCK POSITION WHILE N BOUND AT 1,900 FEET 13 S ORL. NO EVASIVE ACTION TAKEN. OSCEOLA COUNTY SHERIFF NOTIFIED. PHONE NUMBER NOT PROVIDED.",ORL,AIRPORT,28.5454616666667,-81.33293,FLORIDA,ORANGE,EXEC
1595,2022-02-09,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1038C/HOUSTON TRACON ADVISED , C30J, NFW - EFD, REPORTED A RED/GREEN UAS FROM THE 11 O'CLOCK POSITION WHILE ESE BOUND AT 3,000 FEET 15 WSW HOUSTON. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",NFW,AIRPORT,32.7691861111111,-97.4415347222222,TEXAS,TARRANT,FORT WORTH NAS JRB (CARSWELL FLD)
1596,2022-02-09,FLORIDA,PENSACOLA,"PRELIM INFO FROM FAA OPS: PENSACOLA, FL/UAS INCIDENT/1207C/PENSACOLA ATCT ADVISED , PIPER P28A, OBSERVED A RED UAS AT THE 3 O'CLOCK POSITION WHILE EASTBOUND AT 1,000 FEET 2 SSW PENSACOLA. NO EVASIVE ACTION TAKEN. PENSACOLA PD NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
1597,2022-02-09,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1052P/LOS ANGELES ATCT ADVISED , B744, OBSERVED A GRAY QUAD-COPTER UAS AT THE 3 O'CLOCK POSITION WHILE WSW BOUND AT 3,000 FEET 8 ENE LAX. NO EVASIVE ACTION TAKEN. LOS ANGELES WORLD AIRPORTS PD NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
1598,2022-02-09,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1055P/LOS ANGELES ATCT ADVISED , A320, DTW - LAX, OBSERVED A GRAY QUAD-COPTER UAS AT THE 3 O'CLOCK POSITION WHILE WSW BOUND AT 2,300 FEET 8 ENE LAX. NO EVASIVE ACTION TAKEN. LOS ANGELES WORLD AIRPORTS PD NOTIFIED.",DTW,AIRPORT,42.2124311111111,-83.3533933333333,MICHIGAN,WAYNE,DETROIT METRO WAYNE COUNTY
