date_of_sighting,state,city,summary,drone_latitude,drone_longitude,drone_altitude_ft,Facility Name,Facility Type,Time,Time_UTC,index_right,airspace_name,min_altitude,max_altitude,airspace_class
2022-06-04,NEW JERSEY,LUMBERTON,"PRELIM INFO FROM FAA OPS: LUMBERTON, NJ/UAS INCIDENT/1551E/MCGUIRE AFB ATCT ADVISED, SLING SLG2, 9N1 - OQN, REPORTED A SILVER UAS AT SAME ALTITUDE WHILE W BOUND AT 2,000 FEET 9 S LUMBERTON (NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC 7-3333 JF/TB",40.33416504180689,-75.0996161111111,2000,VANSANT,AIRPORT,1551E,2022-06-04 20:51:00,2654.0,DZ PPA002 SAT AND SUN SR-SS.,3810.0,3810.0,
2022-06-04,NEW JERSEY,WRIGHTSTOWN,"PRELIM INFO FROM FAA OPS: WRIGHTSTOWN, NJ/UAS INCIDENT/1840E/JB MC GUIRE ATCT ADVISED, A320, SJU - EWR, REPORTED A UAS WHILE NW BOUND AT 6,000 FEET 32 SE WRIGHTSTOWN. NO EVASIVE ACTION REPORTED. LEOS NOT NOTIFIED DUE TO LOCATION BEING OVER THE OCEAN. WOC 7-3333 DJ/RC",40.31404332042384,-73.67568427703796,6000,NEWARK LIBERTY INTL,AIRPORT,1840E,2022-06-04 23:40:00,202.0,NEW YORK CLASS B AREA E,2133.6,2133.6,B
2022-06-04,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/2025E/POTOMAC TRACON ADVISED, CRJ7, DTW - IAD, REPORTED A RED QUADCOPTER AT SAME ALTITUDE FROM THE 2 O'CLOCK POSITION WHILE SE BOUND AT 9,000 FEET 27 WNW ARMEL VOR. NO EVASIVE ACTION REPORTED. CLARKE COUNTY SHERIFF NOTIFIED. WOC 7-3333 JG/DJ",45.35549577729997,-109.84728790665582,9000,RED LODGE,AIRPORT,2025E,2022-06-05 01:25:00,,,,,
2022-06-04,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/2026E/ATLANTA TRACON ADVISED, A321, ORD - ATL, REPORTED QUAD COPTER UAS 500 FEET ABOVE ACFT FROM THE 10 O'CLOCK POSITION WHILE SE BOUND AT 6,000 FEET 16 NW ATL. NO EVASIVE ACTION TAKEN. DOUGLAS COUNTY SHERIFF NOTIFIED. WOC 7-3333 ER/RC",42.165299535213904,-88.16170728761362,6000,CHICAGO O'HARE INTL,AIRPORT,2026E,2022-06-05 01:26:00,33.0,CHICAGO CLASS B AREA D,3048.0,3048.0,B
2022-06-05,NEW YORK,NIAGARA FALLS,"PRELIM INFO FROM FAA OPS: NIAGARA FALLS, NY/UAS INCIDENT/1220E/BUFFALO ATCT ADVISED, E3TF, REPORTED A UAS WHILE W BOUND AT 1,000 FEET 1 E IAG. NO EVASIVE ACTION TAKEN. NIAGARA FRONTIER TRANSPORTATION AUTHORITY NOTIFIED. WOC 7-3333 JF/JO",43.10755509920528,-78.92309443172644,1000,NIAGARA FALLS INTL,AIRPORT,1220E,2022-06-05 17:20:00,1091.0,NIAGARA FALLS CLASS D,944.88,944.88,D
2022-06-05,VIRGINIA,CHANTILLY,"PRELIM INFO FROM FAA OPS: CHANTILLY, VA/UAS INCIDENT/1243E/DULLLES ATCT ADVISED BOMBARDIER GLEX, REPORTED A SMALL BLACK UAS AT THE 12 O'CLOCK POSITION WHILE S BOUND AT 1,600 FEET 4 N IAD. NO EVASIVE ACTION TAKEN. MWAA NOTIFIED. WOC 7-3333 JO/JA",39.01418604086445,-77.4599286111111,1600,WASHINGTON DULLES INTL,AIRPORT,1243E,2022-06-05 17:43:00,354.0,WASHINGTON-TRI AREA CLASS B AREA A,3048.0,3048.0,B
2022-06-05,VIRGINIA,HERNDON,"PRELIM INFO FROM FAA OPS: HERNDON, VA/UAS INCIDENT/1802E/DULLES ATCT ADVISED, E170, EWR - IAD, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 1,100 FEET 2 S ARMEL VOR. NO EVASIVE ACTION TAKEN.  MWAA NOTIFIED. WOC 7-3333 JW/HM",38.9140912759734,-77.4599286111111,1100,WASHINGTON DULLES INTL,AIRPORT,1802E,2022-06-05 23:02:00,354.0,WASHINGTON-TRI AREA CLASS B AREA A,3048.0,3048.0,B
2022-06-06,VIRGINIA,RICHMOND,"PRELIM INFO FROM FAA OPS: RICHMOND, VA/UAS INCIDENT/0920E/POTOMAC TRACON ADVISED, CESSNA C421, REPORTED A UAS WHILE SW BOUND AT 12,00 FEET 7 WNW RIC. NO EVASIVE ACTION TAKEN. HENRICO COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/EF",37.549803050702906,-77.45527812644023,12,RICHMOND INTL,AIRPORT,0920E,2022-06-06 14:20:00,613.0,RICHARD EVELYN BYRD INTL AIRPORT CLASS C,1280.16,1280.16,C
2022-06-06,WASHINGTON,SPOKANE,"PRELIM INFO FROM FAA OPS: SPOKANE, WA/UAS INCIDENT/0820P/SPOKANE ATCT  ADVISED , E170, SEA - GEG, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE SW BOUND AT 3,000 FEET 10 NNE GEG. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC 7-3333 JO/JA",47.77287961897367,-117.44066488916023,3000,SPOKANE INTL,AIRPORT,0820P,2022-06-06 05:20:00,658.0,SPOKANE INTERNATIONAL AIRPORT CLASS C,1950.72,1950.72,C
2022-06-06,SOUTH CAROLINA,SUMTER,"PRELIM INFO FROM FAA OPS: SUMTER, SC/UAS INCIDENT/1147E/SHAW AFB ATCT ADVISED, F16, MMT - MMT, REPORTED A UAS WHILE SW BOUND AT 2,500 FEET 11 NE SSC. NO EVASIVE ACTION TAKEN. SUMPTER COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/EF",34.05053910626398,-80.64512395333544,2500,MC ENTIRE JNGB,AIRPORT,1147E,2022-06-06 16:47:00,648.0,SHAW AFB CLASS C,1280.16,1280.16,C
2022-06-06,SOUTH CAROLINA,SUMTER,"PRELIM INFO FROM FAA OPS: SUMTER, SC/UAS INCIDENT/1148E/SHAW AFB ATCT ADVISED, F16, MMT - MMT,  REPORTED A UAS WHILE SW BOUND AT 1,800 FEET 6 NE SSC. NO EVASIVE ACTION TAKEN. SUMPTER COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/EF",33.99157819235067,-80.71610014409744,1800,MC ENTIRE JNGB,AIRPORT,1148E,2022-06-06 16:48:00,,,,,
2022-06-06,MARYLAND,BALTIMORE,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS INCIDENT/1400E/POTOMAC TRACON ADVISED, PIPER PA23, REPORTED A UAS OFF THE LEFT SIDE WHILE SE BOUND AT 5,000 FEET 10 NE BWI. NO EVASIVE ACTION TAKEN. BALTIMORE COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/EF",41.23714070296041,-95.75230603352793,5000,OFFUTT AFB,AIRPORT,1400E,2022-06-06 19:00:00,466.0,"EPPLEY AIRFIELD, OMAHA CLASS C",1524.0,1524.0,C
2022-06-06,OKLAHOMA,OKLAHOMA CITY,"PRELIM INFO FROM FAA OPS: OKLAHOMA CITY, OK/UAS INCIDENT/1415C/OKLAHOMA TRACON ADVISED, B738, SAT - OKC, REPORTED A UAS AT THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,500 FEET 5 NE OKC. NO EVASIVE ACTION TAKEN. DIA NOTIFIED. WOC 7-3333 JO/JA",35.452069241764285,-97.52863599769783,2500,WILL ROGERS WORLD,AIRPORT,1415C,2022-06-06 20:15:00,675.0,TINKER AFB CLASS C,1615.44,1615.44,C
2022-06-06,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1655E/BOSTON TRACON ADVISED, CESSNA C402, RUT - BOS, REPORTED A RED UAS AT THE 10 O'CLOCK POSITION WHILE SE BOUND AT 3,500 FEET. 7 W BOS. NO INJURIES REPORTED. MASSACHUSETTS STATE PD NOTIFIED. WOC 7-3333 JO/JA",45.18471421721882,-109.42266073621754,350,RED LODGE,AIRPORT,1655E,2022-06-06 21:55:00,,,,,
2022-06-06,CALIFORNIA,SAN DIEGO,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS SIGHTING/1406P/BROWN FIELD ATCT ADVISED, CESSNA C182, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE E BOUND AT 1,400 FEET 1 N SDM. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC 7-3333 JO/EF",32.750262526137945,-117.189663333333,1400,SAN DIEGO INTL,AIRPORT,1406P,2022-06-06 11:06:00,297.0,SAN DIEGO CLASS B VFR CORRIDOR EXCLUSION,1005.84,1005.84,B
2022-06-06,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1725E/NEWARK TRACON ADVISED, DH8D, TORONTO, CANADA (CYTZ) - EWR, REPORTED A UAS AT THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,700 FEET 5 NE EWR. NO EVASIVE ACTION TAKEN. PORT AUTHORITY OPERATIONS NOTIFIED. WOC 7-3333 JO/EF",40.75141729639453,-74.09115249016338,1700,NEWARK LIBERTY INTL,AIRPORT,1725E,2022-06-06 22:25:00,196.0,NEW YORK CLASS B AREA B,2133.6,2133.6,B
2022-06-07,CALIFORNIA,SANTA BARBARA,"PRELIM INFO FROM FAA OPS: SANTA BARBARA, CA/UAS SIGHTING/1500P/LOS ANGELES ARTCC ADVISED, C130, REPORTED A BLACK UAS BELOW ACFT WHILE N BOUND AT 16,000 FEET 15 N SBA. NO EVASIVE ACTION TAKEN. SAN LUIS OBISPO SHERIFF NOTIFIED. WOC 7-3333 JW/HM",34.676614480237994,-119.841492777778,16000,SANTA BARBARA MUNI,AIRPORT,1500P,2022-06-07 12:00:00,,,,,
2022-06-07,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1905E/LAGUARDIA ATCT ADVISED, CRJ9, TORONTO, CANADA (CYYZ) - LGA, REPORTED A UAS 100 FEET ABOVE ACFT FROM THE 12 O'CLOCK POSITION WHILE NNE BOUND AT 1,200 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED. WOC 7-3333 JW/HM",40.82439566415359,-73.8105101832519,1200,LAGUARDIA,AIRPORT,1905E,2022-06-08 00:05:00,194.0,NEW YORK CLASS B AREA A,2133.6,2133.6,B
2022-06-07,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS SIGHTING/1912E/COLUMBUS APCH ADVISED, TEXTRON C56X, TEB - OSU, REPORTED A BLUE UAS PASS UNDERNEATH THE ACFT WHILE NW BOUND AT 3,200 FEET 6 ENE CMH. NO EVASIVE ACTION TAKEN. OHIO HIGHGWAY STATE PATROL NOTIFIED. WOC 7-3333 HM/JW",40.8883388059926,-73.93901895683875,3200,TETERBORO,AIRPORT,1912E,2022-06-08 00:12:00,208.0,NEW YORK CLASS B AREA K,2133.6,2133.6,B
2022-06-07,CALIFORNIA,ONTARIO,"PRELIM INFO FROM FAA OPS: ONTARIO, CA/UAS SIGHTING/1905P/ONTARIO ATCT ADVISED, B752, ONT - SDF, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE  WSW BOUND AT 1,500 FEET 1 N ONT. NO EVASIVE ACTION TAKEN. ONTARIO PD NOTIFIED. WOC 7-3333 JW/HM",34.07271035080132,-117.6011875,1500,ONTARIO INTL,AIRPORT,1905P,2022-06-07 16:05:00,580.0,ONTARIO INTL AIRPORT CLASS C,1524.0,1524.0,C
2022-06-08,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0810E/LAGUARDIA ATCT ADVISED, CRJ7, CVG - LGA, REPORTED BLACK QUAD COPTER UAS 300 FEET BELOW ACFT FROM THE 12 O'CLOCK POSITION WHILE SW BOUND AT 1,900 FEET 5 NE LGA. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED. WOC 7-3333 ER/RC",40.836178738953826,-73.7949725998987,1900,LAGUARDIA,AIRPORT,0810E,2022-06-08 13:10:00,198.0,NEW YORK CLASS B AREA B,2133.6,2133.6,B
2022-06-08,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1253M/SALT LAKE CITY ATCT ADVISED, BEECH BE36, REPORTED UAS WHILE WSW BOUND AT 8,000 FEET 5 E SLC. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED. WOC 7-3333 ER/MK",34.56767273798225,-98.31572749246571,8000,LAWTON-FORT SILL RGNL,AIRPORT,1253M,2022-06-09 00:53:00,,,,,
2022-06-09,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1250E/ATLANTA TRACON ADVISED, CRJ9, HPN - ATL, REPORTED A WHITE UAS AT 3 O'CLOCK POSITION WHILE W BOUND AT 3,600 FEET 8 E ATLANTA. NO EVASIVE ACTION REPORTED. ATLANTA PD NOTIFIED. WOC 7-3333 MK/ER",33.636596494289996,-84.26816803825533,3600,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1250E,2022-06-09 17:50:00,4.0,ATLANTA CLASS B AREA B,3810.0,3810.0,B
2022-06-09,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1530M/DENVER TRACON ADVISED, A20N, DEN - LAS, REPORTED A  WHITE QUADCOPTER UAS 500 FEET BELOW ACFT FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 7,000 FEET 5 W DENVER. NO EVASIVE ACTION REPORTED. DENVER ARPT PD NOTIFIED. WOC 7-3333 DJ/ER",39.86161618484561,-104.7813872640114,7000,DENVER INTL,AIRPORT,1530M,2022-06-10 03:30:00,72.0,DENVER CLASS B AREA A,3657.6,3657.6,B
2022-06-09,KANSAS,WICHITA,"PRELIM INFO FROM FAA OPS: WICHITA, KS/UAS SIGHTING/1718C/WICHITA APCH ADVISED, ROBINSON R44, REPORTED A BLACK UAS WHILE S BOUND AT 400 FEET 4 ENE ICT. NO EVASIVE ACTION REPORTED. WICHITA ARPT PD NOTIFIED. WOC 7-3333 JG/TL",37.675469080585955,-97.35546120112834,400,WICHITA DWIGHT D EISENHOWER NTL,AIRPORT,1718C,2022-06-09 23:18:00,689.0,WICHITA MID-CONTINENT AIRPORT CLASS C,1615.44,1615.44,C
2022-06-09,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/2043E/WASHINGTON ATCT ADVISED, A319, CHS - DCA, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 1,200 FEET 3.75 S DCA. NO EVASIVE ACTION REPORTED. MARYLAND STATE POLICE NOTIFIED AT 301-3445-3101. WOC 7-3333 JG/TL",38.78887950275462,-77.0377213888889,1200,RONALD REAGAN WASHINGTON NTL,AIRPORT,2043E,2022-06-10 01:43:00,356.0,WASHINGTON-TRI AREA CLASS B AREA A,3048.0,3048.0,B
2022-06-10,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/0930E/ATLANTA TRACON ADVISED, B739, RDU - ATL, REPORTED UAS AT THE 2 O'CLOCK POSITION WHILE E BOUND AT 3,000 FEET 8 W ATL. NO EVASIVE ACTION REPORTED. SOUTH FUTLON PD NOTIFIED. WOC 7-3333 DJ/RC",35.87752684366706,-78.9515423473574,3000,RALEIGH-DURHAM INTL,AIRPORT,0930E,2022-06-10 14:30:00,608.0,RALEIGH-DURHAM INTL AIRPORT CLASS C,1341.12,1341.12,C
2022-06-10,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/1750E/FORT LAUDERDALE ATCT ADVISED, B753, ATL - FLL, REPORTED A BLACK AND ORANGE UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT1,500 FEET 4 E FLL. NO EVASIVE ACTION REPORTED.  BROWARD COUNTY SHERIFF NOTIFIED. WOC 7-3333 JG/RC",26.071647679541687,-80.0756565717487,500,FORT LAUDERDALE/HOLLYWOOD INTL,AIRPORT,1750E,2022-06-10 22:50:00,475.0,FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT CLASS C AREA A,1219.2,1219.2,C
2022-06-10,TEXAS,EL PASO,"PRELIM INFO FROM FAA OPS: EL PASO, TX/UAS SIGHTING/1649M/EL PASO ATCT ADVISED, A20N, GUADALAJARA, MEXICO (MMGL) - CIUDAD JUAREZ, MEXICO (MMCS), REPORTED A UAS FROM THE RIGHT SIDE WHILE NE BOUND AT 6,200 FEET 8 S ELP. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED. WOC 7-3333 JG/EC",34.434154504344335,-98.4166366666667,6200,LAWTON-FORT SILL RGNL,AIRPORT,1649M,2022-06-11 04:49:00,1398.0,SHEPPARD 1 NORM MON-FRI SR-1HR-SS+1HR AND BY NOTAM 124.85,5486.1,5486.1,
2022-06-11,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1029E/ORLANDO ATCT ADVISED, DIAMOND DA40, REPORTED A BLACK UAS AT 500 FEET 1 WSW ORL. EVASIVE ACTION NOT REPORTED. ORANGE COUNTY SHERIFF NOTIFIED. WOC 7-3333 RL/JA",28.539065694103453,-81.35041298008487,500,EXEC,AIRPORT,1029E,2022-06-11 15:29:00,211.0,ORLANDO CLASS B AREA C,3048.0,3048.0,B
2022-06-11,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1102C/HOUSTON TRACON ADVISED, C130, IAH - RNO, REPORTED A GREY UAS UNDER LEFT WIING WHILE WNW BOUND CLIMBING THROUGH 2,500 FEET 8 W HOUSTON. NO EVASIVE ACTION. HOUSTON PD NOTIFIED. WOC 7-3333 DJ/JL",39.49898352057561,-119.94036089943367,250,RENO/TAHOE INTL,AIRPORT,1102C,2022-06-11 17:02:00,610.0,RENO AIRPORT CLASS C,2560.32,2560.32,C
2022-06-11,VERMONT,BURLINGTON,"PRELIM INFO FROM FAA OPS: BURLINGTON, VT/UAS SIGHTING/1550E/BURLINGTON ATCT ADVISED, BOMBARDIER CL30, UIN - BTV, REPORTED UAS AT 500 FEET WHILE SSE BOUND 1 NE BTV. NO EVASIVE ACTION REPORTED. SOUTH BURLINGTON PD NOTIFIED. WOC 7-3333 RL/JA",44.48373875989231,-73.13681433399115,500,PATRICK LEAHY BURLINGTON INTL,AIRPORT,1550E,2022-06-11 20:50:00,423.0,BURLINGTON INTL AIRPORT CLASS C,1341.12,1341.12,C
2022-06-11,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1845C/CHICAGO TRACON ADVISED, CRJ7, MSP - ORD, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE W BOUND AT 3,800 FEET 10 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO PD NOTIFIED. WOC 7-3333 JO/HM",44.88173166779448,-92.98737339898098,3800,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,AIRPORT,1845C,2022-06-12 00:45:00,174.0,MINNEAPOLIS CLASS B AREA C,3048.0,3048.0,B
2022-06-11,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2045C/HOUSTON ATCT ADVISED, EUROCOPTER BK17, REPORTED A UAS WHILE N BOUND AT 1,000 FEET 7 NW HOU. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC 7-3333 JO/HM",29.728464808420583,-95.37198230078775,1000,WILLIAM P HOBBY,AIRPORT,2045C,2022-06-12 02:45:00,105.0,HOUSTON CLASS B AREA A,3048.0,3048.0,B
2022-06-12,ILLINOIS,ST LOUIS,"PRELIM INFO FROM FAA OPS: CAHOKIA/ST LOUIS, IL/UAS SIGHTING/0625C/ST. LOUIS DOWNTOWN ATCT ADVISED, C21, REPORTED A UAS WHILE NE BOUND AT 2,100 FEET 4 N CPS. NO EVASIVE ACTION TAKEN. ST. LOUIS PD NOTIFIED. WOC 7-3333 RC/JA",15.27670197037183,145.724555555556,2100,COMMONWEALTH HEALTH CENTER,HELIPORT,0625C,2022-06-12 12:25:00,,,,,
2022-06-12,ILLINOIS,ST LOUIS,"PRELIM INFO FROM FAA OPS: CAHOKIA/ST LOUIS, IL/UAS SIGHTING/0626C/ST. LOUIS DOWNTOWN ATCT ADVISED, BEECH BE95, REPORTED A UAS WHILE NE BOUND AT 2,100 FEET 4 N CPS. NO EVASIVE ACTION TAKEN. ST. LOUIS PD NOTIFIED. WOC 7-3333 RC/JA",38.63709508148803,-90.1550833333333,2100,ST LOUIS DOWNTOWN,AIRPORT,0626C,2022-06-12 12:26:00,341.0,"ST LOUIS CLASS B AREA E  EXCLUDES AREA A,B,C AND D",2438.4,2438.4,B
2022-06-12,MASSACHUSETTS,NORWOOD,"PRELIM INFO FROM FAA OPS: NORWOOD, MA/UAS SIGHTING/0945E/BOSTON TRACON ADVISED, CESSNA C206, REPORTED A RED UAS OFF RIGHT SIDE AT 4000 FEET WHILE SW BOUND 10 SW OWD. NO EVASIVE ACTION REPORTED. LEO NOTIFIED. NUMBER NOT PROVIDED. WOC 7-3333 RL/JA",45.06687608491524,-109.42399259581254,400,RED LODGE,AIRPORT,0945E,2022-06-12 14:45:00,,,,,
2022-06-12,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1534E/KENNEDY ATCT ADVISED, B744, LIEGE, BELGIUM (EBLG) - JFK, REPORTED UAS AT 9 O'CLOCK POSITION AT 1000 FEET WHILE SW BOUND 3 E JFK. NY PORT AUTHORITY NOTIFIED. WOC 7-3333 RL/JA",40.63990937790822,-73.71301178644609,100,JOHN F KENNEDY INTL,AIRPORT,1534E,2022-06-12 20:34:00,194.0,NEW YORK CLASS B AREA A,2133.6,2133.6,B
2022-06-13,CONNECTICUT,OXFORD,"PRELIM INFO FROM FAA OPS: OXFORD, CT/UAS SIGHTING/1105E/OXFORD ATCT ADVISED, CESSNA C182, REPORTED A YELLOW UAS OFF RIGHT SIDE AT 1,800 FEET WHILE N BOUND 1 S OXC. NO EVASIVE ACTION REPORTED. OXFORD PD NOTIFIED. WOC 7-3333 RL/EF",41.46160533552765,-73.1351825,1800,WATERBURY-OXFORD,AIRPORT,1105E,2022-06-13 16:05:00,1114.0,OXFORD CLASS D,975.36,975.36,D
2022-06-13,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1445E/BOSTON ATCT ADVISED, B752, ATL - BOS, REPORTED UAS OFF LEFT SIDE AT 1,000 FEET WHILE NE BOUND 3 SW BOS. NO EVASIVE ACTION REPORTED. MASSACHUSETTS STATE POLICE NOTIFIED. WOC 7-3333 RL/EF",33.601271847928686,-84.47019249427923,1000,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1445E,2022-06-13 19:45:00,1.0,ATLANTA CLASS B AREA A,3810.0,3810.0,B
2022-06-13,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS SIGHTING/2210E/FORT LAUDERDALE ATCT ADVISED, B737, BNA - FLL, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE E BOUND AT 2,000 FEET 8 W FLL. NO EVASIVE ACTION TAKEN. BROWARD COUNTY SHERIFF NOTIFIED. WOC 7-3333 JO/JW",26.071590718210405,-80.297770142077,2000,FORT LAUDERDALE/HOLLYWOOD INTL,AIRPORT,2210E,2022-06-14 03:10:00,477.0,FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT CLASS C AREA B,1219.2,1219.2,C
2022-06-15,CALIFORNIA,HAYWARD,"PRELIM INFO FROM FAA OPS: HAYWARD, CA/UAS SIGHTING/0945P/HAYWARD ATCT ADVISED, CIRRUS SR20, MHR - HWD, REPORTED A UAS WHILE W BOUND AT 1,000 FEET 2 E HWD. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED. WOC 7-3333 RC/ER",38.557637287345656,-121.25134750409848,1000,SACRAMENTO MATHER,AIRPORT,0945P,2022-06-15 06:45:00,1162.0,SACRAMENTO MATHER CLASS D,792.48,792.48,D
2022-06-15,OKLAHOMA,OKLAHOMA CITY,"PRELIM INFO FROM FAA OPS: OKLAHOMA CITY, OK/UAS SIGHTING/1405C/OKLAHOMA CITY APCH ADVISED, CRJ7, DFW - OKC, REPORTED A WHITE UAS FROM THE LEFT SIDE WHILE N BOUND AT 4,000 FEET 15 NE OKC. NO EVASIVE ACTION TAKEN. OKLAHOMA CITY PD NOTIFIED. WOC 7-3333 RC/MK",33.07417683295962,-96.82732340602863,4000,DALLAS-FORT WORTH INTL,AIRPORT,1405C,2022-06-15 20:05:00,65.0,DALLAS CLASS B AREA H,3352.8,3352.8,B
2022-06-16,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/1100P/SACRAMENTO ATCT (SMF) ADVISED, E75L, PDX - SMF, REPORTED WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 1,700 FEET 6.3 N SMF. NO EVASIVE ACTION TAKEN. SACRAMENTO PD NOTIFIED. WOC 7-3333 RC/ER",38.80054784795743,-121.590777777778,1700,SACRAMENTO INTL,AIRPORT,1100P,2022-06-16 08:00:00,622.0,SACRAMENTO INTL AIRPORT CLASS C,1249.68,1249.68,C
2022-06-16,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1414M/SALT LAKE CITY ATCT ADVISED, BOMBARDIER CL60, SLC - CGF, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 5,700 FEET 2 N WASATCH VOR. NO EVASIVE ACTION TAKEN. SALT LAKE CITY INTL ARPT PD NOTIFIED. WOC 7-3333 RC/ER",41.59793312563635,-81.4872222222222,5700,CUYAHOGA COUNTY,AIRPORT,1414M,2022-06-17 02:14:00,54.0,CLEVELAND CLASS B AREA E,2438.4,2438.4,B
2022-06-16,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1232M/SALT LAKE CITY ATCT ADVISED, A339, AMSTERDAM, NETHERLANDS (EHAM) - SLC, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 4,900 FEET 2 N WASATCH VOR. NO EVASIVE ACTION TAKEN. SALT LAKE CITY INTL ARPT PD NOTIFIED. WOC 7-3333 RC/MK",40.82174763559062,-111.977773333333,4900,SALT LAKE CITY INTL,AIRPORT,1232M,2022-06-17 00:32:00,257.0,SALT LAKE CITY CLASS B AREA A,3657.6,3657.6,B
